kd_kel;kd_kec;nm_kel
3603341006;360334; Rengas
3603351001;360335; Pakulonan
3603351002;360335; Pakualam
3603351003;360335; Paku Jaya
3603351004;360335; Pondok Jagung
3603351005;360335; Pondok Jagung Timur
3603351006;360335; Jelupang
3603351007;360335; Lengkongkarya
3603362001;360336;  Setu
3603361002;360336; Muncul
3603362003;360336;  Kranggan
3603362004;360336;  Kademangan
3603362005;360336;  Babakan
3603362006;360336;  Bhakti Jaya
